chr1	100636411	100636417	.	0	.
chr1	100841792	100841798	.	0	.
chr1	10134140	10134146	.	0	.
chr1	101522673	101522679	.	0	.
chr1	101669675	101669681	.	0	.
chr1	102271732	102271738	.	0	.
chr1	102294038	102294044	.	0	.
chr1	102723166	102723172	.	0	.
chr1	103291073	103291079	.	0	.
chr1	103444167	103444173	.	0	.
chr1	103925923	103925929	.	0	.
chr1	103971244	103971250	.	0	.
chr1	104208891	104208897	.	0	.
chr1	105025789	105025795	.	0	.
chr1	105441699	105441705	.	0	.
chr1	105773505	105773511	.	0	.
chr1	106156755	106156761	.	0	.
chr1	106347691	106347697	.	0	.
chr1	106673449	106673455	.	0	.
chr1	106749217	106749223	.	0	.
chr1	106862503	106862509	.	0	.
chr1	107078746	107078752	.	0	.
chr1	107226608	107226614	.	0	.
chr1	107492364	107492370	.	0	.
chr1	107552057	107552063	.	0	.
chr1	107856888	107856894	.	0	.
chr1	108053319	108053325	.	0	.
chr1	108063608	108063614	.	0	.
chr1	108116634	108116640	.	0	.
chr1	108222233	108222239	.	0	.
chr1	108962595	108962601	.	0	.
chr1	109415299	109415305	.	0	.
chr1	10961874	10961880	.	0	.
chr1	109700287	109700293	.	0	.
chr1	10971195	10971201	.	0	.
chr1	10971219	10971225	.	0	.
chr1	10971265	10971271	.	0	.
chr1	109784896	109784902	.	0	.
chr1	110295493	110295499	.	0	.
chr1	110887247	110887253	.	0	.
chr1	111085836	111085842	.	0	.
chr1	111085953	111085959	.	0	.
chr1	111467036	111467042	.	0	.
chr1	111556493	111556499	.	0	.
chr1	111556533	111556539	.	0	.
chr1	111565518	111565524	.	0	.
chr1	111818959	111818965	.	0	.
chr1	112301153	112301159	.	0	.
chr1	112310928	112310934	.	0	.
chr1	112445196	112445202	.	0	.
chr1	112602953	112602959	.	0	.
chr1	112603017	112603023	.	0	.
chr1	113032333	113032339	.	0	.
chr1	113032354	113032360	.	0	.
chr1	113506606	113506612	.	0	.
chr1	113506642	113506648	.	0	.
chr1	113825206	113825212	.	0	.
chr1	114568523	114568529	.	0	.
chr1	114646746	114646752	.	0	.
chr1	114646776	114646782	.	0	.
chr1	115145904	115145910	.	0	.
chr1	11571984	11571990	.	0	.
chr1	115733595	115733601	.	0	.
chr1	115733606	115733612	.	0	.
chr1	115904807	115904813	.	0	.
chr1	11592240	11592246	.	0	.
chr1	11592242	11592248	.	0	.
chr1	11592260	11592266	.	0	.
chr1	11592309	11592315	.	0	.
chr1	116421897	116421903	.	0	.
chr1	116773016	116773022	.	0	.
chr1	116910678	116910684	.	0	.
chr1	11762379	11762385	.	0	.
chr1	11762468	11762474	.	0	.
chr1	11762482	11762488	.	0	.
chr1	11762551	11762557	.	0	.
chr1	11762572	11762578	.	0	.
chr1	11762584	11762590	.	0	.
chr1	117668018	117668024	.	0	.
chr1	118052869	118052875	.	0	.
chr1	118199731	118199737	.	0	.
chr1	118867696	118867702	.	0	.
chr1	11903159	11903165	.	0	.
chr1	119201247	119201253	.	0	.
chr1	119326355	119326361	.	0	.
chr1	119387479	119387485	.	0	.
chr1	119387606	119387612	.	0	.
chr1	119400229	119400235	.	0	.
chr1	119414315	119414321	.	0	.
chr1	119424416	119424422	.	0	.
chr1	119973089	119973095	.	0	.
chr1	120022551	120022557	.	0	.
chr1	120388123	120388129	.	0	.
chr1	121207321	121207327	.	0	.
chr1	121274066	121274072	.	0	.
chr1	121274102	121274108	.	0	.
chr1	12153006	12153012	.	0	.
chr1	12300898	12300904	.	0	.
chr1	12628525	12628531	.	0	.
chr1	12781495	12781501	.	0	.
chr1	12906386	12906392	.	0	.
chr1	13940926	13940932	.	0	.
chr1	142660192	142660198	.	0	.
chr1	142680602	142680608	.	0	.
chr1	143134321	143134327	.	0	.
chr1	143504791	143504797	.	0	.
chr1	143680929	143680935	.	0	.
chr1	14389578	14389584	.	0	.
chr1	144156765	144156771	.	0	.
chr1	144580683	144580689	.	0	.
chr1	145088345	145088351	.	0	.
chr1	145920758	145920764	.	0	.
chr1	146119975	146119981	.	0	.
chr1	147106015	147106021	.	0	.
chr1	147648214	147648220	.	0	.
chr1	147822593	147822599	.	0	.
chr1	148771802	148771808	.	0	.
chr1	150650016	150650022	.	0	.
chr1	150650245	150650251	.	0	.
chr1	150808911	150808917	.	0	.
chr1	151097707	151097713	.	0	.
chr1	151122773	151122779	.	0	.
chr1	151285000	151285006	.	0	.
chr1	152067398	152067404	.	0	.
chr1	152067400	152067406	.	0	.
chr1	152199018	152199024	.	0	.
chr1	152473152	152473158	.	0	.
chr1	152650816	152650822	.	0	.
chr1	152650818	152650824	.	0	.
chr1	153197683	153197689	.	0	.
chr1	153445692	153445698	.	0	.
chr1	153445694	153445700	.	0	.
chr1	153445720	153445726	.	0	.
chr1	153559225	153559231	.	0	.
chr1	153667596	153667602	.	0	.
chr1	15441745	15441751	.	0	.
chr1	154712290	154712296	.	0	.
chr1	154712321	154712327	.	0	.
chr1	155309785	155309791	.	0	.
chr1	155690306	155690312	.	0	.
chr1	155957703	155957709	.	0	.
chr1	15641653	15641659	.	0	.
chr1	156782430	156782436	.	0	.
chr1	157061082	157061088	.	0	.
chr1	157096392	157096398	.	0	.
chr1	157183329	157183335	.	0	.
chr1	157225400	157225406	.	0	.
chr1	157646175	157646181	.	0	.
chr1	157649240	157649246	.	0	.
chr1	157708618	157708624	.	0	.
chr1	15772949	15772955	.	0	.
chr1	157768048	157768054	.	0	.
chr1	158411609	158411615	.	0	.
chr1	158453602	158453608	.	0	.
chr1	158491514	158491520	.	0	.
chr1	158792756	158792762	.	0	.
chr1	159051835	159051841	.	0	.
chr1	159060555	159060561	.	0	.
chr1	159095943	159095949	.	0	.
chr1	159418838	159418844	.	0	.
chr1	159631570	159631576	.	0	.
chr1	159631723	159631729	.	0	.
chr1	159692912	159692918	.	0	.
chr1	159874156	159874162	.	0	.
chr1	159936410	159936416	.	0	.
chr1	160136284	160136290	.	0	.
chr1	160136461	160136467	.	0	.
chr1	160136463	160136469	.	0	.
chr1	160315457	160315463	.	0	.
chr1	161465423	161465429	.	0	.
chr1	161578641	161578647	.	0	.
chr1	162118414	162118420	.	0	.
chr1	162118570	162118576	.	0	.
chr1	162419442	162419448	.	0	.
chr1	162723172	162723178	.	0	.
chr1	163090784	163090790	.	0	.
chr1	163353260	163353266	.	0	.
chr1	163609350	163609356	.	0	.
chr1	164815271	164815277	.	0	.
chr1	164846251	164846257	.	0	.
chr1	165045131	165045137	.	0	.
chr1	165912649	165912655	.	0	.
chr1	166514776	166514782	.	0	.
chr1	166669516	166669522	.	0	.
chr1	166807428	166807434	.	0	.
chr1	166877162	166877168	.	0	.
chr1	166877176	166877182	.	0	.
chr1	167138700	167138706	.	0	.
chr1	168682709	168682715	.	0	.
chr1	168756286	168756292	.	0	.
chr1	169639939	169639945	.	0	.
chr1	169639975	169639981	.	0	.
chr1	169745204	169745210	.	0	.
chr1	169783988	169783994	.	0	.
chr1	169784052	169784058	.	0	.
chr1	169875031	169875037	.	0	.
chr1	169982215	169982221	.	0	.
chr1	170068606	170068612	.	0	.
chr1	170755945	170755951	.	0	.
chr1	170756035	170756041	.	0	.
chr1	17121677	17121683	.	0	.
chr1	171516926	171516932	.	0	.
chr1	171658743	171658749	.	0	.
chr1	172084852	172084858	.	0	.
chr1	173339581	173339587	.	0	.
chr1	173345271	173345277	.	0	.
chr1	173345493	173345499	.	0	.
chr1	173440110	173440116	.	0	.
chr1	173470408	173470414	.	0	.
chr1	173488878	173488884	.	0	.
chr1	1745128	1745134	.	0	.
chr1	174894169	174894175	.	0	.
chr1	175460489	175460495	.	0	.
chr1	175460579	175460585	.	0	.
chr1	17579936	17579942	.	0	.
chr1	175828080	175828086	.	0	.
chr1	175895728	175895734	.	0	.
chr1	176525236	176525242	.	0	.
chr1	176619580	176619586	.	0	.
chr1	176619616	176619622	.	0	.
chr1	176663189	176663195	.	0	.
chr1	176663213	176663219	.	0	.
chr1	177253043	177253049	.	0	.
chr1	177365986	177365992	.	0	.
chr1	177400085	177400091	.	0	.
chr1	177819578	177819584	.	0	.
