chr1	100220210	100220216	.	0	.
chr1	100637612	100637618	.	0	.
chr1	10096339	10096345	.	0	.
chr1	102809049	102809055	.	0	.
chr1	1035364	1035370	.	0	.
chr1	106368594	106368600	.	0	.
chr1	106693436	106693442	.	0	.
chr1	106693501	106693507	.	0	.
chr1	106693560	106693566	.	0	.
chr1	106713909	106713915	.	0	.
chr1	107353518	107353524	.	0	.
chr1	107981934	107981940	.	0	.
chr1	107981936	107981942	.	0	.
chr1	108901004	108901010	.	0	.
chr1	109807646	109807652	.	0	.
chr1	11211011	11211017	.	0	.
chr1	114896142	114896148	.	0	.
chr1	115265491	115265497	.	0	.
chr1	117651509	117651515	.	0	.
chr1	14192850	14192856	.	0	.
chr1	14192915	14192921	.	0	.
chr1	144829002	144829008	.	0	.
chr1	148846651	148846657	.	0	.
chr1	149820396	149820402	.	0	.
chr1	153083351	153083357	.	0	.
chr1	153875206	153875212	.	0	.
chr1	154291710	154291716	.	0	.
chr1	154535800	154535806	.	0	.
chr1	155866127	155866133	.	0	.
chr1	159698173	159698179	.	0	.
chr1	161709021	161709027	.	0	.
chr1	164601980	164601986	.	0	.
chr1	165251272	165251278	.	0	.
chr1	165891152	165891158	.	0	.
chr1	165891163	165891169	.	0	.
chr1	168265009	168265015	.	0	.
chr1	169375958	169375964	.	0	.
chr1	169375995	169376001	.	0	.
chr1	171288827	171288833	.	0	.
chr1	172089215	172089221	.	0	.
chr1	174875298	174875304	.	0	.
chr1	175379969	175379975	.	0	.
chr1	176123724	176123730	.	0	.
chr1	176123900	176123906	.	0	.
chr1	176201076	176201082	.	0	.
chr1	177304148	177304154	.	0	.
chr1	177672807	177672813	.	0	.
chr1	177672969	177672975	.	0	.
chr1	180865361	180865367	.	0	.
chr1	182608980	182608986	.	0	.
chr1	182706558	182706564	.	0	.
chr1	187151313	187151319	.	0	.
chr1	189001698	189001704	.	0	.
chr1	190293465	190293471	.	0	.
chr1	190785161	190785167	.	0	.
chr1	192221528	192221534	.	0	.
chr1	192221649	192221655	.	0	.
chr1	192450765	192450771	.	0	.
chr1	192450771	192450777	.	0	.
chr1	193635057	193635063	.	0	.
chr1	195828267	195828273	.	0	.
chr1	196681781	196681787	.	0	.
chr1	196681817	196681823	.	0	.
chr1	197939727	197939733	.	0	.
chr1	197939790	197939796	.	0	.
chr1	202031511	202031517	.	0	.
chr1	202247972	202247978	.	0	.
chr1	202247974	202247980	.	0	.
chr1	204251351	204251357	.	0	.
chr1	204817501	204817507	.	0	.
chr1	206550120	206550126	.	0	.
chr1	207417028	207417034	.	0	.
chr1	209016655	209016661	.	0	.
chr1	209711628	209711634	.	0	.
chr1	210750109	210750115	.	0	.
chr1	212901503	212901509	.	0	.
chr1	213391114	213391120	.	0	.
chr1	213472414	213472420	.	0	.
chr1	218015084	218015090	.	0	.
chr1	218677382	218677388	.	0	.
chr1	221905288	221905294	.	0	.
chr1	22503614	22503620	.	0	.
chr1	226479388	226479394	.	0	.
chr1	226479388	226479394	.	0	.
chr1	226479388	226479394	.	0	.
chr1	226479388	226479394	.	0	.
chr1	22692557	22692563	.	0	.
chr1	227232667	227232673	.	0	.
chr1	228729668	228729674	.	0	.
chr1	233122609	233122615	.	0	.
chr1	233390005	233390011	.	0	.
chr1	23351686	23351692	.	0	.
chr1	233653735	233653741	.	0	.
chr1	233813722	233813728	.	0	.
chr1	234335991	234335997	.	0	.
chr1	234443907	234443913	.	0	.
chr1	234786180	234786186	.	0	.
chr1	236427806	236427812	.	0	.
chr1	236670320	236670326	.	0	.
chr1	237245511	237245517	.	0	.
chr1	237968005	237968011	.	0	.
chr1	238856853	238856859	.	0	.
chr1	240350236	240350242	.	0	.
chr1	24063546	24063552	.	0	.
chr1	245725036	245725042	.	0	.
chr1	247332532	247332538	.	0	.
chr1	247930160	247930166	.	0	.
chr1	248253792	248253798	.	0	.
chr1	25758769	25758775	.	0	.
chr1	28549185	28549191	.	0	.
chr1	29531115	29531121	.	0	.
chr1	30722479	30722485	.	0	.
chr1	30971932	30971938	.	0	.
chr1	31740526	31740532	.	0	.
chr1	32486482	32486488	.	0	.
chr1	32986498	32986504	.	0	.
chr1	33161407	33161413	.	0	.
chr1	34165131	34165137	.	0	.
chr1	34261592	34261598	.	0	.
chr1	35639911	35639917	.	0	.
chr1	36860575	36860581	.	0	.
chr1	37894351	37894357	.	0	.
chr1	37894358	37894364	.	0	.
chr1	37983314	37983320	.	0	.
chr1	390377	390383	.	0	.
chr1	39188069	39188075	.	0	.
chr1	40130569	40130575	.	0	.
chr1	42361819	42361825	.	0	.
chr1	42840062	42840068	.	0	.
chr1	43364077	43364083	.	0	.
chr1	46726229	46726235	.	0	.
chr1	49375350	49375356	.	0	.
chr1	51011474	51011480	.	0	.
chr1	52065067	52065073	.	0	.
chr1	5325424	5325430	.	0	.
chr1	53857887	53857893	.	0	.
chr1	57728621	57728627	.	0	.
chr1	58838340	58838346	.	0	.
chr1	62351654	62351660	.	0	.
chr1	64403208	64403214	.	0	.
chr1	64494150	64494156	.	0	.
chr1	66751826	66751832	.	0	.
chr1	68007725	68007731	.	0	.
chr1	69623015	69623021	.	0	.
chr1	71138750	71138756	.	0	.
chr1	71263885	71263891	.	0	.
chr1	71349963	71349969	.	0	.
chr1	718226	718232	.	0	.
chr1	718228	718234	.	0	.
chr1	7248837	7248843	.	0	.
chr1	74721247	74721253	.	0	.
chr1	77817420	77817426	.	0	.
chr1	7858310	7858316	.	0	.
chr1	78704979	78704985	.	0	.
chr1	79443332	79443338	.	0	.
chr1	79944884	79944890	.	0	.
chr1	79947988	79947994	.	0	.
chr1	81585107	81585113	.	0	.
chr1	82708419	82708425	.	0	.
chr1	85707078	85707084	.	0	.
chr1	86112931	86112937	.	0	.
chr1	86447121	86447127	.	0	.
chr1	86447123	86447129	.	0	.
chr1	88656117	88656123	.	0	.
chr1	88656163	88656169	.	0	.
chr1	90582936	90582942	.	0	.
chr1	92070698	92070704	.	0	.
chr1	99019872	99019878	.	0	.
chr10	100163126	100163132	.	0	.
chr10	1036749	1036755	.	0	.
chr10	105133290	105133296	.	0	.
chr10	105936914	105936920	.	0	.
chr10	106714184	106714190	.	0	.
chr10	109181548	109181554	.	0	.
chr10	109181550	109181556	.	0	.
chr10	109181558	109181564	.	0	.
chr10	109181564	109181570	.	0	.
chr10	111067743	111067749	.	0	.
chr10	111393131	111393137	.	0	.
chr10	113196178	113196184	.	0	.
chr10	113214743	113214749	.	0	.
chr10	113214826	113214832	.	0	.
chr10	113511494	113511500	.	0	.
chr10	113706711	113706717	.	0	.
chr10	1150926	1150932	.	0	.
chr10	119157944	119157950	.	0	.
chr10	119814080	119814086	.	0	.
chr10	121160561	121160567	.	0	.
chr10	125119968	125119974	.	0	.
chr10	126330117	126330123	.	0	.
chr10	126786270	126786276	.	0	.
chr10	126893718	126893724	.	0	.
chr10	126893833	126893839	.	0	.
chr10	127129803	127129809	.	0	.
chr10	128251984	128251990	.	0	.
chr10	128273106	128273112	.	0	.
chr10	129401927	129401933	.	0	.
chr10	130808561	130808567	.	0	.
chr10	130808691	130808697	.	0	.
chr10	131823309	131823315	.	0	.
chr10	13192179	13192185	.	0	.
chr10	134689468	134689474	.	0	.
chr10	134689480	134689486	.	0	.
chr10	135163923	135163929	.	0	.
chr10	135164041	135164047	.	0	.
chr10	1485456	1485462	.	0	.
chr10	15020111	15020117	.	0	.
chr10	15020113	15020119	.	0	.
chr10	15020200	15020206	.	0	.
chr10	16209097	16209103	.	0	.
chr10	17901415	17901421	.	0	.
chr10	18151223	18151229	.	0	.
chr10	19306915	19306921	.	0	.
chr10	19378284	19378290	.	0	.
chr10	19543402	19543408	.	0	.
chr10	2121907	2121913	.	0	.
chr10	22454277	22454283	.	0	.
chr10	26360976	26360982	.	0	.
chr10	26584306	26584312	.	0	.
chr10	33354375	33354381	.	0	.
chr10	36027740	36027746	.	0	.
chr10	36130504	36130510	.	0	.
chr10	36262738	36262744	.	0	.
chr10	36390996	36391002	.	0	.
chr10	37012765	37012771	.	0	.
chr10	37270183	37270189	.	0	.
chr10	37270260	37270266	.	0	.
chr10	37615433	37615439	.	0	.
chr10	43262647	43262653	.	0	.
chr10	44435160	44435166	.	0	.
chr10	47091992	47091998	.	0	.
chr10	53042644	53042650	.	0	.
chr10	53042811	53042817	.	0	.
chr10	58148510	58148516	.	0	.
chr10	62998568	62998574	.	0	.
chr10	64715728	64715734	.	0	.
chr10	64715740	64715746	.	0	.
chr10	67346718	67346724	.	0	.
chr10	67346720	67346726	.	0	.
chr10	68268502	68268508	.	0	.
chr10	70930142	70930148	.	0	.
chr10	74067765	74067771	.	0	.
chr10	75322225	75322231	.	0	.
chr10	75618903	75618909	.	0	.
chr10	77115672	77115678	.	0	.
chr10	78195915	78195921	.	0	.
chr10	80095127	80095133	.	0	.
chr10	8132213	8132219	.	0	.
chr10	8132389	8132395	.	0	.
chr10	82302097	82302103	.	0	.
chr10	83769642	83769648	.	0	.
chr10	85381634	85381640	.	0	.
chr10	86638254	86638260	.	0	.
chr10	86861833	86861839	.	0	.
chr10	96792892	96792898	.	0	.
chr10	97006720	97006726	.	0	.
chr10	97006722	97006728	.	0	.
chr10	98609534	98609540	.	0	.
chr10	99901425	99901431	.	0	.
chr11	100427777	100427783	.	0	.
chr11	10127255	10127261	.	0	.
chr11	102396033	102396039	.	0	.
chr11	103783466	103783472	.	0	.
chr11	104016167	104016173	.	0	.
chr11	106212526	106212532	.	0	.
chr11	107271690	107271696	.	0	.
chr11	108034727	108034733	.	0	.
chr11	10839325	10839331	.	0	.
chr11	109201369	109201375	.	0	.
chr11	110789081	110789087	.	0	.
chr11	113725733	113725739	.	0	.
chr11	115619807	115619813	.	0	.
chr11	116582706	116582712	.	0	.
chr11	117517878	117517884	.	0	.
chr11	118678556	118678562	.	0	.
chr11	118987133	118987139	.	0	.
chr11	118987212	118987218	.	0	.
chr11	119678889	119678895	.	0	.
chr11	122721480	122721486	.	0	.
chr11	12413231	12413237	.	0	.
chr11	125973281	125973287	.	0	.
chr11	126370779	126370785	.	0	.
chr11	130969174	130969180	.	0	.
chr11	131642697	131642703	.	0	.
chr11	132308784	132308790	.	0	.
chr11	132985733	132985739	.	0	.
chr11	133959241	133959247	.	0	.
chr11	133959277	133959283	.	0	.
chr11	134227584	134227590	.	0	.
chr11	134524656	134524662	.	0	.
chr11	134548625	134548631	.	0	.
chr11	134617907	134617913	.	0	.
chr11	134656017	134656023	.	0	.
chr11	15903912	15903918	.	0	.
chr11	16287288	16287294	.	0	.
chr11	17312264	17312270	.	0	.
chr11	20545536	20545542	.	0	.
chr11	24483445	24483451	.	0	.
chr11	26060331	26060337	.	0	.
chr11	26357741	26357747	.	0	.
chr11	26993293	26993299	.	0	.
chr11	27700023	27700029	.	0	.
chr11	27700025	27700031	.	0	.
chr11	28117234	28117240	.	0	.
chr11	28661104	28661110	.	0	.
chr11	29815628	29815634	.	0	.
chr11	3054470	3054476	.	0	.
chr11	32181838	32181844	.	0	.
chr11	32225777	32225783	.	0	.
chr11	32225914	32225920	.	0	.
chr11	3297333	3297339	.	0	.
chr11	34161703	34161709	.	0	.
chr11	34445943	34445949	.	0	.
chr11	37405118	37405124	.	0	.
chr11	42345074	42345080	.	0	.
chr11	42808491	42808497	.	0	.
chr11	43892848	43892854	.	0	.
